order_id,customer_id,order_date,total_amount,order_status
723,192,2025-12-04,93.96,Completed
724,128,2025-12-04,19.99,Completed
725,291,2025-12-04,14.99,Completed
726,133,2025-12-04,9779.9,Completed
727,48,2025-12-04,1451.95,Completed
728,159,2025-12-04,7499.97,Completed
729,123,2025-12-04,1436.96,Completed
730,464,2025-12-04,116.92,Completed
731,57,2025-12-04,1697.92,Completed
732,43,2025-12-04,299.98,Completed
733,348,2025-12-04,13.98,Completed
734,317,2025-12-04,1816.98,Completed
735,427,2025-12-04,6157.89,Completed
736,489,2025-12-04,299.95,Completed
737,236,2025-12-04,31.95,Completed
738,488,2025-12-04,401.93,Completed
739,395,2025-12-04,90.93,Completed
740,78,2025-12-04,69.98,Completed
741,403,2025-12-04,549.97,Completed
742,160,2025-12-04,239.97,Completed
743,24,2025-12-04,5399.95,Completed
744,498,2025-12-04,15.98,Completed
745,452,2025-12-04,4.98,Completed
746,198,2025-12-04,42637.91,Completed
747,432,2025-12-04,61.97,Completed
748,93,2025-12-04,1299.95,Completed
749,194,2025-12-05,34.95,Completed
750,196,2025-12-05,726.24,Completed
751,62,2025-12-05,66.95,Completed
752,403,2025-12-05,145.93,Completed
753,375,2025-12-05,76.22,Completed
754,245,2025-12-05,14039.97,Completed
755,232,2025-12-05,220.96,Completed
756,347,2025-12-05,36.95,Completed
757,87,2025-12-05,203.95,Completed
758,193,2025-12-05,14.97,Completed
759,126,2025-12-05,79.99,Completed
760,413,2025-12-05,5.49,Completed
761,439,2025-12-05,4.98,Completed
762,11,2025-12-05,58.95,Completed
763,60,2025-12-05,5452.32,Completed
764,496,2025-12-05,2359.93,Completed
765,116,2025-12-05,12.99,Completed
766,212,2025-12-05,0.99,Completed
767,435,2025-12-05,19.98,Completed
768,7,2025-12-05,127.97,Completed
769,72,2025-12-05,22297.4,Completed
770,353,2025-12-05,69.99,Completed
771,349,2025-12-05,24.97,Completed
772,338,2025-12-05,88.96,Completed
773,374,2025-12-05,109.96,Completed
774,391,2025-12-05,287.91,Completed
775,285,2025-12-05,3759.96,Completed
776,114,2025-12-05,326.91,Completed
777,303,2025-12-05,69.98,Completed
778,211,2025-12-05,309.94,Completed
779,442,2025-12-05,2509.83,Completed
780,142,2025-12-05,4.99,Completed
781,432,2025-12-05,2.49,Completed
782,225,2025-12-05,2013.95,Completed
783,114,2025-12-05,113.92,Completed
784,147,2025-12-05,32.93,Completed
785,31,2025-12-05,92.9,Completed
786,468,2025-12-05,3006.96,Completed
787,483,2025-12-05,25999.98,Completed
788,31,2025-12-05,1.99,Completed
789,228,2025-12-05,14.98,Completed
790,26,2025-12-05,311.91,Completed
791,195,2025-12-05,201.95,Completed
792,360,2025-12-05,29620.94,Completed
793,393,2025-12-05,38.97,Completed
794,73,2025-12-05,421.52,Completed
795,365,2025-12-05,17.97,Completed
796,243,2025-12-05,71.8,Completed
797,180,2025-12-06,109.9,Completed
798,183,2025-12-06,67.97,Completed
799,457,2025-12-06,1864.42,Completed
800,407,2025-12-06,224.92,Completed
801,289,2025-12-06,340.96,Completed
802,2,2025-12-06,504.98,Completed
803,110,2025-12-06,129.99,Completed
804,283,2025-12-06,7889.94,Completed
805,168,2025-12-06,1928.46,Completed
806,204,2025-12-06,26074.92,Completed
807,349,2025-12-06,41999.97,Completed
808,33,2025-12-06,1.98,Completed
809,487,2025-12-06,4545.94,Completed
810,273,2025-12-06,275.46,Completed
811,375,2025-12-06,32.47,Completed
812,152,2025-12-06,2.97,Completed
813,114,2025-12-06,1582.24,Completed
814,424,2025-12-06,115.95,Completed
815,254,2025-12-06,90.95,Completed
816,107,2025-12-06,19.98,Completed
817,95,2025-12-06,3075.92,Completed
818,76,2025-12-06,33019.95,Completed
819,472,2025-12-06,122.43,Completed
820,73,2025-12-06,14364.93,Completed
821,275,2025-12-06,1399.99,Completed
822,191,2025-12-06,556.91,Completed
823,263,2025-12-06,606.97,Completed
824,386,2025-12-06,5437.92,Completed
825,480,2025-12-06,7.98,Completed
826,51,2025-12-06,29.97,Completed
827,440,2025-12-06,119.97,Completed
828,277,2025-12-06,1013.96,Completed
829,170,2025-12-06,1334.94,Completed
830,37,2025-12-06,312.93,Completed
831,454,2025-12-06,6.99,Completed
832,496,2025-12-06,209.97,Completed
833,325,2025-12-06,309.92,Completed
834,361,2025-12-06,1955.92,Completed
835,32,2025-12-06,13175.94,Completed
836,469,2025-12-06,145.93,Completed
837,282,2025-12-06,274.96,Completed
838,157,2025-12-07,209.92,Completed
839,145,2025-12-07,280.95,Completed
840,420,2025-12-07,5539.94,Completed
841,84,2025-12-07,198.52,Completed
842,193,2025-12-07,479.94,Completed
843,61,2025-12-07,59.98,Completed
844,173,2025-12-07,89.96,Completed
845,135,2025-12-07,286.44,Completed
846,11,2025-12-07,2349.94,Completed
847,364,2025-12-07,189.94,Completed
848,144,2025-12-07,190.93,Completed
849,106,2025-12-07,17.97,Completed
850,126,2025-12-07,127.94,Completed
851,133,2025-12-07,39.98,Completed
852,306,2025-12-07,252.94,Completed
853,254,2025-12-07,89.97,Completed
854,371,2025-12-07,29.98,Completed
855,355,2025-12-07,89.99,Completed
856,282,2025-12-07,631.96,Completed
857,273,2025-12-07,18.95,Completed
858,335,2025-12-07,250.44,Completed
859,98,2025-12-07,14049.95,Completed
860,337,2025-12-07,6392.93,Completed
861,214,2025-12-07,53919.9,Completed
862,413,2025-12-07,1772.94,Completed
863,6,2025-12-07,119.24,Completed
864,69,2025-12-07,5100.93,Completed
865,447,2025-12-07,25.98,Completed
866,7,2025-12-08,39091.91,Completed
867,200,2025-12-08,118.93,Completed
868,262,2025-12-08,614.96,Completed
869,108,2025-12-08,130.91,Completed
870,474,2025-12-08,255.91,Completed
871,86,2025-12-08,32.97,Completed
872,101,2025-12-08,7539.94,Completed
873,176,2025-12-08,320.91,Completed
874,361,2025-12-08,1499.99,Completed
875,101,2025-12-08,501.81,Completed
876,64,2025-12-08,316.46,Completed
877,367,2025-12-08,69.97,Completed
878,489,2025-12-08,807.46,Completed
879,21,2025-12-08,89.97,Completed
880,120,2025-12-08,25.98,Completed
881,361,2025-12-08,77.94,Completed
882,221,2025-12-08,1684.94,Completed
883,294,2025-12-08,4054.94,Completed
884,410,2025-12-08,282.94,Completed
885,391,2025-12-08,4.99,Completed
886,56,2025-12-09,327.93,Completed
887,74,2025-12-09,103.94,Completed
888,138,2025-12-09,207.92,Completed
889,47,2025-12-09,187.45,Completed
890,32,2025-12-09,6.99,Completed
891,332,2025-12-09,239.97,Completed
892,349,2025-12-09,220.94,Completed
893,133,2025-12-09,202.93,Completed
894,124,2025-12-09,29.94,Completed
895,338,2025-12-09,1545.94,Completed
896,292,2025-12-09,179.96,Completed
897,135,2025-12-09,33003.95,Completed
898,427,2025-12-09,2210.97,Completed
899,425,2025-12-09,8.99,Completed
900,461,2025-12-09,492.53,Completed
901,149,2025-12-09,18003.85,Completed
902,112,2025-12-09,2591.95,Completed
903,202,2025-12-09,2579.96,Completed
904,430,2025-12-09,9.99,Completed
905,469,2025-12-09,73.89,Completed
906,72,2025-12-09,99.98,Completed
907,331,2025-12-09,3308.96,Completed
908,321,2025-12-09,199.98,Completed
909,279,2025-12-09,441.45,Completed
910,378,2025-12-09,351.93,Completed
911,455,2025-12-09,14.97,Completed
912,213,2025-12-09,269.97,Completed
913,187,2025-12-10,1557.91,Completed
914,92,2025-12-10,179.98,Completed
915,6,2025-12-10,109.96,Completed
916,391,2025-12-10,1772.92,Completed
917,156,2025-12-10,47.98,Completed
918,100,2025-12-10,3026.94,Completed
919,41,2025-12-10,537.43,Completed
920,402,2025-12-10,5751.53,Completed
921,375,2025-12-10,9171.94,Completed
922,253,2025-12-10,18.98,Completed
923,48,2025-12-10,51.95,Completed
924,203,2025-12-10,17.98,Completed
925,474,2025-12-10,180.95,Completed
926,327,2025-12-10,119.95,Completed
927,199,2025-12-10,329.97,Completed
928,83,2025-12-10,3074.95,Completed
929,324,2025-12-10,107.97,Completed
930,160,2025-12-10,41319.92,Completed
931,229,2025-12-10,34.99,Completed
932,260,2025-12-10,105.92,Completed
933,262,2025-12-10,328.9,Completed
934,212,2025-12-10,7.47,Completed
935,351,2025-12-10,1905.96,Completed
936,298,2025-12-10,25.98,Completed
937,36,2025-12-10,8.96,Completed
938,115,2025-12-10,337.95,Completed
939,443,2025-12-10,27164.93,Completed
940,276,2025-12-10,42292.9,Completed
941,83,2025-12-10,17999.98,Completed
942,499,2025-12-10,11.98,Completed
943,321,2025-12-10,1062.93,Completed
944,429,2025-12-10,5004.97,Completed
945,494,2025-12-10,260.94,Completed
946,145,2025-12-10,12999.99,Completed
947,317,2025-12-10,1.99,Completed
948,234,2025-12-10,12.99,Completed
949,337,2025-12-10,819.98,Completed
950,208,2025-12-10,17.96,Completed
951,267,2025-12-10,5.99,Completed
952,428,2025-12-10,198.96,Completed
953,438,2025-12-10,62.92,Completed
954,293,2025-12-10,6058.92,Completed
955,277,2025-12-10,508.27,Completed
956,374,2025-12-10,36.94,Completed
957,106,2025-12-10,3079.96,Completed
958,411,2025-12-10,141.94,Completed
959,128,2025-12-10,78.96,Completed
960,185,2025-12-10,56.94,Completed
961,166,2025-12-10,26.97,Completed
962,37,2025-12-10,61.93,Completed
963,249,2025-12-10,5519.96,Completed
964,278,2025-12-10,79.95,Completed
965,258,2025-12-10,4748.93,Completed
966,360,2025-12-10,209.92,Completed
967,224,2025-12-10,189.92,Completed
968,59,2025-12-10,126.43,Completed
969,318,2025-12-10,42017.94,Completed
970,371,2025-12-10,3016.96,Completed
971,51,2025-12-10,4637.91,Completed
972,95,2025-12-10,3.49,Completed
973,471,2025-12-10,179.97,Completed
974,7,2025-12-10,34532.91,Completed
975,5,2025-12-10,739.94,Completed
976,98,2025-12-10,27023.95,Completed
977,43,2025-12-10,4057.94,Completed
978,475,2025-12-10,4999.98,Completed
979,414,2025-12-10,32.97,Completed
980,205,2025-12-11,27.99,Completed
981,193,2025-12-11,39272.91,Completed
982,371,2025-12-11,659.9,Completed
983,139,2025-12-11,404.93,Completed
984,310,2025-12-11,4.99,Completed
985,12,2025-12-11,183.94,Completed
986,304,2025-12-11,47.93,Completed
987,17,2025-12-11,39012.96,Completed
988,118,2025-12-11,17.97,Completed
989,19,2025-12-11,119.97,Completed
990,11,2025-12-11,12.99,Completed
991,104,2025-12-11,236.94,Completed
992,283,2025-12-11,15.99,Completed
993,336,2025-12-11,470.92,Completed
994,66,2025-12-11,15011.94,Completed
995,122,2025-12-11,179.98,Completed
996,120,2025-12-11,389.97,Completed
997,214,2025-12-11,160.92,Completed
998,323,2025-12-11,57.95,Completed
999,216,2025-12-11,1105.97,Completed
1000,240,2025-12-11,27021.91,Completed
1001,329,2025-12-11,118.52,Completed
1002,252,2025-12-11,87.94,Completed
1003,369,2025-12-11,310.93,Completed
1004,133,2025-12-11,78.96,Completed
1005,80,2025-12-11,26.97,Completed
1006,165,2025-12-11,7.98,Completed
1007,419,2025-12-11,17999.98,Completed
1008,405,2025-12-11,1.58,Completed
1009,25,2025-12-12,123.93,Completed
1010,320,2025-12-12,495.91,Completed
1011,448,2025-12-12,7.99,Completed
1012,129,2025-12-12,165.91,Completed
1013,446,2025-12-12,324.97,Completed
1014,495,2025-12-12,3.99,Completed
1015,378,2025-12-12,99.94,Completed
1016,266,2025-12-12,99.44,Completed
1017,135,2025-12-12,56.94,Completed
1018,153,2025-12-12,101.95,Completed
1019,226,2025-12-12,6305.43,Completed
1020,325,2025-12-12,949.96,Completed
1021,71,2025-12-12,2523.96,Completed
1022,388,2025-12-12,2.98,Completed
1023,115,2025-12-12,282.96,Completed
1024,102,2025-12-12,1411.96,Completed
1025,99,2025-12-12,357.94,Completed
1026,154,2025-12-12,79.99,Completed
1027,469,2025-12-12,17.98,Completed
1028,189,2025-12-12,32.97,Completed
1029,286,2025-12-12,94.93,Completed
1030,411,2025-12-12,307.96,Completed
1031,427,2025-12-12,16.47,Completed
1032,431,2025-12-12,107.91,Completed
1033,157,2025-12-12,286.93,Completed
1034,235,2025-12-12,67.94,Completed
1035,399,2025-12-12,373.91,Completed
1036,498,2025-12-12,106.5,Completed
1037,187,2025-12-12,3844.95,Completed
1038,215,2025-12-12,3.99,Completed
1039,129,2025-12-12,165.96,Completed
1040,364,2025-12-12,56.95,Completed
1041,156,2025-12-12,7192.9,Completed
1042,208,2025-12-12,1099.99,Completed
1043,480,2025-12-12,113.96,Completed
1044,92,2025-12-12,4.47,Completed
1045,144,2025-12-12,19.97,Completed
1046,305,2025-12-12,1321.93,Completed
1047,106,2025-12-12,2109.93,Completed
1048,331,2025-12-12,44.97,Completed
1049,368,2025-12-12,5023.44,Completed
1050,232,2025-12-13,2523.96,Completed
1051,87,2025-12-13,3624.97,Completed
1052,268,2025-12-13,39.99,Completed
1053,379,2025-12-13,51.95,Completed
1054,56,2025-12-13,3.49,Completed
1055,455,2025-12-13,32.91,Completed
1056,463,2025-12-13,49.92,Completed
1057,497,2025-12-13,34.56,Completed
1058,94,2025-12-13,18.96,Completed
1059,365,2025-12-13,69.99,Completed
1060,19,2025-12-13,49.96,Completed
1061,471,2025-12-13,12.99,Completed
1062,298,2025-12-13,39.98,Completed
1063,128,2025-12-13,14204.94,Completed
1064,466,2025-12-13,308.95,Completed
1065,411,2025-12-13,3654.95,Completed
1066,194,2025-12-13,3777.94,Completed
1067,267,2025-12-13,74.88,Completed
1068,140,2025-12-13,89.97,Completed
1069,470,2025-12-13,169.94,Completed
1070,305,2025-12-13,25.98,Completed
1071,117,2025-12-13,180.97,Completed
1072,455,2025-12-13,59.97,Completed
1073,46,2025-12-13,300.93,Completed
1074,217,2025-12-13,3319.96,Completed
1075,347,2025-12-13,87.98,Completed
1076,469,2025-12-13,409.91,Completed
1077,51,2025-12-13,41.28,Completed
1078,319,2025-12-13,85.95,Completed
1079,330,2025-12-13,429.94,Completed
1080,429,2025-12-13,38.96,Completed
1081,32,2025-12-13,515.51,Completed
1082,164,2025-12-13,2094.96,Completed
1083,285,2025-12-13,339.96,Completed
1084,313,2025-12-13,222.93,Completed
1085,164,2025-12-13,159.97,Completed
1086,10,2025-12-13,39001.55,Completed
1087,17,2025-12-13,159.98,Completed
1088,256,2025-12-13,376.92,Completed
1089,486,2025-12-13,109.94,Completed
1090,228,2025-12-13,7526.94,Completed
1091,99,2025-12-13,36.81,Completed
1092,203,2025-12-13,2248.94,Completed
1093,428,2025-12-13,5479.95,Completed
1094,160,2025-12-13,137.95,Completed
1095,223,2025-12-13,2289.93,Completed
1096,26,2025-12-13,3907.92,Completed
1097,300,2025-12-13,341.45,Completed
1098,94,2025-12-13,1068.78,Completed
1099,273,2025-12-13,28018.93,Completed
1100,437,2025-12-13,26999.97,Completed
1101,202,2025-12-13,41.97,Completed
1102,53,2025-12-13,4020.44,Completed
1103,348,2025-12-13,97.95,Completed
1104,192,2025-12-13,156.55,Completed
1105,194,2025-12-13,58.92,Completed
1106,455,2025-12-13,175.95,Completed
1107,205,2025-12-13,11051.93,Completed
1108,280,2025-12-13,6064.52,Completed
1109,396,2025-12-13,29.96,Completed
1110,43,2025-12-13,26.95,Completed
1111,285,2025-12-13,1122.94,Completed
1112,425,2025-12-13,4439.94,Completed
1113,117,2025-12-14,139.98,Completed
1114,15,2025-12-14,769.9,Completed
1115,316,2025-12-14,3.99,Completed
1116,221,2025-12-14,1110.98,Completed
1117,426,2025-12-14,33.33,Completed
1118,218,2025-12-14,219.98,Completed
1119,199,2025-12-14,113.92,Completed
1120,327,2025-12-14,149.97,Completed
1121,325,2025-12-14,13024.96,Completed
1122,499,2025-12-14,27844.91,Completed
1123,352,2025-12-14,350.93,Completed
1124,499,2025-12-14,344.93,Completed
1125,140,2025-12-14,4.98,Completed
1126,394,2025-12-14,1.99,Completed
1127,144,2025-12-14,1810.94,Completed
1128,38,2025-12-14,161.71,Completed
1129,458,2025-12-14,7.98,Completed
1130,485,2025-12-14,664.96,Completed
1131,476,2025-12-14,245.92,Completed
1132,124,2025-12-14,1058.94,Completed
1133,319,2025-12-14,35.95,Completed
1134,234,2025-12-14,582.01,Completed
1135,321,2025-12-14,109.95,Completed
1136,409,2025-12-14,11.98,Completed
1137,209,2025-12-14,11.97,Completed
1138,388,2025-12-14,148.95,Completed
1139,291,2025-12-14,3.99,Completed
1140,346,2025-12-14,18.98,Completed
1141,9,2025-12-14,42.98,Completed
1142,356,2025-12-14,77.45,Completed
1143,387,2025-12-14,1587.95,Completed
1144,187,2025-12-14,48.95,Completed
1145,312,2025-12-14,1.29,Completed
1146,101,2025-12-14,264.3,Completed
1147,255,2025-12-14,1433.83,Completed
1148,294,2025-12-14,442.92,Completed
1149,209,2025-12-14,177.96,Completed
1150,449,2025-12-14,49.98,Completed
1151,430,2025-12-14,110.93,Completed
1152,192,2025-12-14,6.99,Completed
1153,276,2025-12-14,24.97,Completed
1154,67,2025-12-14,59.98,Completed
1155,118,2025-12-14,74.95,Completed
1156,445,2025-12-14,249.95,Completed
1157,382,2025-12-14,96.95,Completed
1158,419,2025-12-14,209.94,Completed
1159,456,2025-12-14,35.97,Completed
1160,56,2025-12-14,220.94,Completed
1161,353,2025-12-14,140.44,Completed
1162,268,2025-12-14,156.93,Completed
1163,180,2025-12-14,235.52,Completed
1164,74,2025-12-14,109.97,Completed
1165,353,2025-12-14,183.95,Completed
1166,53,2025-12-14,6609.93,Completed
1167,181,2025-12-14,8.99,Completed
1168,140,2025-12-14,83.97,Completed
1169,346,2025-12-14,13.97,Completed
1170,23,2025-12-14,2274.9,Completed
1171,359,2025-12-14,11.98,Completed
1172,134,2025-12-14,2391.93,Completed
1173,6,2025-12-14,100.96,Completed
1174,87,2025-12-14,196.92,Completed
1175,28,2025-12-14,59.98,Completed
1176,262,2025-12-14,7532.94,Completed
1177,25,2025-12-15,521.88,Completed
1178,244,2025-12-15,146.91,Completed
1179,96,2025-12-15,119.97,Completed
1180,488,2025-12-15,943.93,Completed
1181,148,2025-12-15,1099.99,Completed
1182,268,2025-12-15,62.92,Completed
1183,300,2025-12-15,230.92,Completed
1184,282,2025-12-15,26119.97,Completed
1185,220,2025-12-15,199.96,Completed
1186,79,2025-12-15,92.36,Completed
1187,373,2025-12-15,19.99,Completed
1188,200,2025-12-15,14.99,Completed
1189,100,2025-12-15,1502.98,Completed
1190,296,2025-12-15,2499.99,Completed
1191,324,2025-12-15,4499.97,Completed
1192,317,2025-12-15,119.97,Completed
1193,208,2025-12-15,3209.93,Completed
1194,26,2025-12-15,9.99,Completed
1195,238,2025-12-15,50.92,Completed
1196,246,2025-12-15,167.97,Completed
1197,81,2025-12-15,129.39,Completed
1198,416,2025-12-15,29.97,Completed
1199,403,2025-12-15,4.46,Completed
1200,241,2025-12-15,14090.55,Completed
1201,189,2025-12-16,4538.94,Completed
1202,274,2025-12-16,35.52,Completed
1203,187,2025-12-16,29.97,Completed
1204,214,2025-12-16,109.95,Completed
1205,261,2025-12-16,79.98,Completed
1206,134,2025-12-16,98.44,Completed
1207,373,2025-12-16,42129.93,Completed
1208,245,2025-12-16,9.99,Completed
1209,404,2025-12-16,31003.95,Completed
1210,277,2025-12-16,199.94,Completed
1211,77,2025-12-16,154.94,Completed
1212,164,2025-12-16,5.97,Completed
1213,26,2025-12-16,40.94,Completed
1214,120,2025-12-16,510.9,Completed
1215,361,2025-12-16,76.96,Completed
1216,350,2025-12-16,129.98,Completed
1217,201,2025-12-16,10.95,Completed
1218,478,2025-12-16,1845.94,Completed
1219,66,2025-12-16,25999.98,Completed
1220,118,2025-12-16,357.91,Completed
1221,461,2025-12-16,334.94,Completed
1222,127,2025-12-16,2733.92,Completed
1223,346,2025-12-16,19.99,Completed
1224,117,2025-12-16,9087.95,Completed
1225,178,2025-12-17,256.94,Completed
1226,310,2025-12-17,342.93,Completed
1227,181,2025-12-17,3023.44,Completed
1228,422,2025-12-17,2475.92,Completed
1229,154,2025-12-17,1908.98,Completed
1230,453,2025-12-17,2444.94,Completed
1231,122,2025-12-17,147.45,Completed
1232,23,2025-12-17,2.37,Completed
1233,23,2025-12-17,71.94,Completed
1234,398,2025-12-17,5.99,Completed
1235,234,2025-12-17,21999.98,Completed
1236,15,2025-12-17,269.95,Completed
1237,464,2025-12-17,209.97,Completed
1238,150,2025-12-17,44.97,Completed
1239,268,2025-12-17,129.81,Completed
1240,253,2025-12-17,35.95,Completed
1241,125,2025-12-17,3.99,Completed
1242,232,2025-12-17,189.98,Completed
1243,104,2025-12-17,11.97,Completed
1244,482,2025-12-17,194.94,Completed
1245,195,2025-12-17,109.99,Completed
1246,141,2025-12-17,116.91,Completed
1247,88,2025-12-17,18025.46,Completed
1248,52,2025-12-17,477.92,Completed
1249,108,2025-12-17,26008.95,Completed
1250,395,2025-12-17,3119.93,Completed
1251,82,2025-12-17,89.94,Completed
1252,200,2025-12-17,323.46,Completed
1253,228,2025-12-17,20.94,Completed
1254,259,2025-12-17,26.95,Completed
1255,3,2025-12-17,449.97,Completed
1256,189,2025-12-17,9.98,Completed
1257,235,2025-12-17,10.99,Completed
